"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"87","EDCS-70200035","Pontus et Bithynia","Gerze",293,305,"miliaria","tituli sacri",NA,"[Imp(eratori) Caes(ari) C(aio) Aur(elio) Val(erio)] / Diocl[etia]no / P(io) F(elici) Invicto Aug(usto) et / [Imp(eratori) C]aes(ari) M(arco) Aur(elio) Val(erio) / Maximiano / P(io) F(elici) Invicto Aug(usto) et / Fl(avio) Val(erio) Constantio et / Gal(erio) Val(erio) Maximiano / nobill(issimis) Caess(aribus) / mil(ia) //  // Aur(elius) Priscianus v(ir) p(erfectissimus) / pr(aeses) pr(ovinciae) P(onti) d(evotus) N(umini) m(aiestati)q(ue) eorum","Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobillissimis Caessaribus milia Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus Numini maiestati que eorum","GR","41.8032697","35.1996164","lapis"
"88","EDCS-70200074","Pontus et Bithynia","Gokbelen",NA,NA,"miliaria",NA,NA,"?","",NA,"41.5751829","34.4724083","lapis"
"89","EDCS-41000047","Pontus et Bithynia","Gokceoz / Gokceozu / Artemis",364,367,"miliaria",NA,NA,"] / [V]alentiniano / [et Val]enti / [PP(iis) FF(elicibus) s]emper / [A]ugg(ustis)","Valentiniano et Valenti PPiis FFelicibus semper Auggustis",NA,"40.2884815","30.5503665","lapis"
"90","EDCS-66300006","Pontus et Bithynia","Gokcesu / Agrilion",222,235,"miliaria","tituli sacri",NA,"B(ona) F(ortuna) / Imp(erator) Caesar M(arcus) Aurelius / Severus [[[Alexander]]] / Pius Felix Augustus / a retiae Flaviopoli / ad fines / [3 m(ilia) p(assuum)]","Bona Fortuna Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus a retiae Flaviopoli ad fines milia passuum",NA,"40.8941749","31.957646","lapis"
"91","EDCS-07600427","Pontus et Bithynia","Gokcesu / Agrilion",222,222,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caesar M(arcus) Aurelius / Severus [[[Alexander]]] / Pius Felix Augustus / a reti Flaviopoli / ad fines / [6]","Bona Fortuna Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus a reti Flaviopoli ad fines",NA,"40.8941749","31.957646","lapis"
"92","EDCS-70200041","Pontus et Bithynia","Gollu",324,363,"miliaria","tituli sacri",NA,"]io[3] / [3]iano[3]/nicio Au[g(usto)] // ] / Cl(audio) Constantino / nobb(ilissimis) Caess(aribus) / [ // ] / Constantin[o 3 vi]/ctori max(imo) tri[umfatori et] / Fl(avio) Constantino [et] / Fl(avio) Constantio [et] / Fl(avio) Consta(nti) / nn(o)bb(ilissimis) C(a)ess(aribus) / [ // DD(ominis) nn(ostris) / [C]onstantin venerandae / memoriae Aug(usto) / Imp(eratori) Caesari Constantin et(!) / P(io) F(elici) victor(i) Aug(usto) / Imp(eratori) [C]aesari Fl(avio) Constanti et(!) / P(io) F(elici) victor(i) Aug(usto) / Fl(avius) Achillius v(ir) [p(erfectissimus)] praes(es) provinc(iae) / Helenop(onti) d(evotus) N(umini) m(aiestati)q(ue) eorum // D(omino) n(ostro) Caes(ari) [3] / Iulia[no P(io) F(elici) s]em/per Aug(usto) / [","io iano nicio Augusto Claudio Constantino nobbilissimis Caessaribus Constantino victori maximo triumfatori et Flavio Constantino et Flavio Constantio et Flavio Constanti nnobbilissimis Caessaribus DDominis nnostris Constantin venerandae memoriae Augusto Imperatori Caesari Constantin et Pio Felici victori Augusto Imperatori Caesari Flavio Constanti et Pio Felici victori Augusto Flavius Achillius vir perfectissimus praeses provinciae Helenoponti devotus Numini maiestati que eorum Domino nostro Caesari Iuliano Pio Felici semper Augusto",NA,"41.5616596","35.2164192","lapis"
"93","EDCS-70200042","Pontus et Bithynia","Gollu",293,350,"miliaria","tituli sacri",NA,"] / Aur(elius) Priscianus v(ir) [p(erfectissimus)] / pr(aeses) pr(ovinciae) P(onti) d(evotus) N(umini) m(aiestati)q(ue) eorum // [DD(ominis) nn(ostris)] / [Constantini venerandae] / [memori]ae Aug(usto) / Imp(eratori) Caesar[i Fl(avio) Co]n[s]t[antio] / P(io) F(elici) vic[t]or(i) A[ug(usto)] / [I]mp(eratori) Caesari [Fl(avio) Constanti] / P(io) F(elici) victor(i) Aug(usto) / F(avius) Achillius [v(ir) p(erfectissimus) praes(es) provinc(iae)] / [H]elenop(onti) [d(evotus) N(umini) m(aiestati)q(ue) eorum / [ // D(omino) n(ostro) Caes(ari) [3] / Iulia[no P(io) F(elici) s]em/per Aug(usto) / [","Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus Numini maiestati que eorum DDominis nnostris Constantini venerandae memoriae Augusto Imperatori Caesari Flavio Constantio Pio Felici victori Augusto Imperatori Caesari Flavio Constanti Pio Felici victori Augusto Favius Achillius vir perfectissimus praeses provinciae Helenoponti devotus Numini maiestati que eorum Domino nostro Caesari Iuliano Pio Felici semper Augusto",NA,"41.5616596","35.2164192","lapis"
"94","EDCS-41000039","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"95","EDCS-41000040","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"96","EDCS-41000041","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"97","EDCS-41000042","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"98","EDCS-41000043","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"99","EDCS-08400528","Pontus et Bithynia","Golpazari",197,198,"miliaria",NA,NA,"Imperator Caesar L(ucius) Septi/mius Severus Pius Perti/nax Augustus Arabicus / Adiabenicus Parthicus ma/[xi]mus [pont]ifex maximus tri/bunicia[e pote]st(at)is VI ipera/tor XI co[nsul] II pater patriae / [pr]oco(n)s(ul) et Imperator Caesar / [M(arcus)] Aurelius Antoninus Augus/tus tribuniciae potesta(ti)s II / et P(ublius) Septimius Geta Caesar / restituerunt [per] Quintum / Tineium Sacerdotem leg(atum) Aug(ustorum) / pro praetore a Nic(a)ea{e} / XXXII //","Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus pontifex maximus tribuniciae potestatis VI iperator XI consul II pater patriae proconsul et Imperator Caesar Marcus Aurelius Antoninus Augustus tribuniciae potestatis II et Publius Septimius Geta Caesar restituerunt per Quintum Tineium Sacerdotem legatum Augustorum pro praetore a Nicaea XXXII","GR","40.283617","30.315302","lapis"
"100","EDCS-41100042","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"101","EDCS-41100043","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"102","EDCS-41100044","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"103","EDCS-41100045","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"104","EDCS-41100046","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,"?","",NA,"40.283617","30.315302","lapis"
"105","EDCS-41000044","Pontus et Bithynia","Golpazari",293,305,"miliaria",NA,NA,"] / a Nica[ea 3] //","a Nicaea","GR","40.283617","30.315302","lapis"
"106","EDCS-41000045","Pontus et Bithynia","Golpazari",NA,NA,"miliaria",NA,NA,NA,NA,"GR","40.283617","30.315302","lapis"
"107","EDCS-05000752","Pontus et Bithynia","Gomlekhisar",293,335,"miliaria","tituli sacri",NA,"Imp(eratori) [Caes(ari) C(aio) Aur(elio)] Val(erio) / Diocl[e]tiano / P(io) F(elici) Invicto Aug(usto) [et] / Imp(eratori) Caes(ari) M(arco) Aur(elio) Val(erio) / Maximiano / P(io) F(elici) Invicto Aug(usto) et / Fl(avio) Val(erio) Constanti[o et] / Gal(erio) Val(erio) Maximiano / nobiliss(imis) Caess(aribus) / Aur(elius) Priscianus / v(ir) p(erfectissimus) praes(es) p(rovinciae) P(onti) d(evotus) [N(umini)] / m(aiestati)q(ue) eorum // [Imp(eratori) Caes(ari) Fl(avio) Val(erio)] / [Co]nstantino ma[xi]mo / Aug(usto) et Fl(avio) Constantino / et Fl(avio) Constantio / et Fl(avio) Const[anti] / [no]bb(ilissimis) Caess(aribus)","Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobilissimis Caessaribus Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus Numini maiestati que eorum Imperatori Caesari Flavio Valerio Constantino maximo Augusto et Flavio Constantino et Flavio Constantio et Flavio Constanti nobbilissimis Caessaribus",NA,"41.123829","35.361538","lapis"
"108","EDCS-31200771","Pontus et Bithynia","Havza / Khavsa / Neoclaudiopolis",97,97,"miliaria",NA,NA,"Im(peratori) / Nervae / Caesari / Aug(usto) pon/tifici ma/xim(o) tribu/nicia potes/tate [p]atri p/[atriae co(n)s(uli) III] / [","Imperatori Nervae Caesari Augusto pontifici maximo tribunicia potestate patri patriae consuli III",NA,"41.153629","35.462095","lapis"
"109","EDCS-31200772","Pontus et Bithynia","Havza / Khavsa / Neoclaudiopolis",97,97,"miliaria",NA,NA,"Imp(eratori) {a} / Nervae / Caesari / Aug(usto) / ponti(ici) / maxim(o) / trib(unicia) pot(estate) / patri p(atriae) {p} / co(n)s(uli) III / XVI //","Imperatori Nervae Caesari Augusto pontiici maximo tribunicia potestate patri patriae consuli III XVI","GR","41.153629","35.462095","lapis"
"110","EDCS-31200773","Pontus et Bithynia","Havza / Khavsa / Neoclaudiopolis",121,122,"miliaria","tituli sacri",NA,"Imp(eratori) / Caesa(ri) divi / Traiani Par(thici) / fil(io) divi Nerva(e) / nepoti Traiano / (H)adriano Aug(usto) pon(tifici) / maxi(mo) trib(unicia) pot(estate) / VI co(n)s(uli) III //","Imperatori Caesari divi Traiani Parthici filio divi Nervae nepoti Traiano Hadriano Augusto pontifici maximo tribunicia potestate VI consuli III","GR","41.153629","35.462095","lapis"
"111","EDCS-70200172","Pontus et Bithynia","Havza / Khavsa / Neoclaudiopolis",333,335,"miliaria",NA,NA,"DD(ominis) nn(ostris) / Impp(eratoribus) / Fl(avio) Constantino / victor(i) maximo / Aug(usto) / et Fl(avio) Constantino / et Fl(avio) Constantio / et Fl(avio) Conta(nti) / nn(o)bb(ilissimis) Caess(aribus) / [","DDominis nnostris Impperatoribus Flavio Constantino victori maximo Augusto et Flavio Constantino et Flavio Constantio et Flavio Contanti nnobbilissimis Caessaribus",NA,"41.153629","35.462095","lapis"
"112","EDCS-70200183","Pontus et Bithynia","Havza / Khavsa / Neoclaudiopolis",236,236,"miliaria",NA,NA,"Imp(eratori) Caesari C(aio) / Iulio Vero Maxi/min{i}o Pio Fel(ici) In/[v]icto Aug(usto) p(ontifici) m(aximo) tri[b(unicia)] / pote(state) p(atri) p(atriae) co(n)s(uli) resti/tuit per C(aium) Aradium / Rufinum leg(atum) Au[g(usti)] / p(ro) p(raetore) mil(ia) IV //","Imperatori Caesari Caio Iulio Vero Maximino Pio Felici Invicto Augusto pontifici maximo tribunicia potestate patri patriae consuli restituit per Caium Aradium Rufinum legatum Augusti pro praetore milia IV","GR","41.153629","35.462095","lapis"
"113","EDCS-09301253","Pontus et Bithynia","Helaldi / Chalabda / Sinope",279,280,"miliaria",NA,NA,"[Imp(eratori) Caes(ari)] / [M(arco) Aur(elio) Probo P(io) F(elici)] / Invicto Aug(usto) pont(ifici) [max(imo)] / [trib(unicia) pot(estate) IIII p(atri) p(atriae) / [pro]c(onsuli) a Sinope m(ilia) p(assuum) / curante Ael(io) Quin/tiano v(iro) p(erfectissimo) pr(aeside) p(rovinciae) P(onti)","Imperatori Caesari Marco Aurelio Probo Pio Felici Invicto Augusto pontifici maximo tribunicia potestate IIII patri patriae proconsuli a Sinope milia passuum curante Aelio Quintiano viro perfectissimo praeside provinciae Ponti",NA,"41.9484324","34.3952157","lapis"
"114","EDCS-09301252","Pontus et Bithynia","Helaldi / Chalabda / Sinope",279,280,"miliaria",NA,NA,"[Imp(eratori) Caesari] / [M(arco) Aurelio] Probo / P(io) F(elici) Invicto Aug(usto) pont(ifici) / max(imo) trib(unicia) pot(estate) IIII p(atri) p(atriae) / proc(onsuli) a Sinope m(ilia) p(assuum) / curante Ael(io) Quintiano / v(iro) p(erfectissimo) pr(aeside) p(rovinciae) P(onti) //","Imperatori Caesari Marco Aurelio Probo Pio Felici Invicto Augusto pontifici maximo tribunicia potestate IIII patri patriae proconsuli a Sinope milia passuum curante Aelio Quintiano viro perfectissimo praeside provinciae Ponti","GR","41.9484324","34.3952157","lapis"
"115","EDCS-05300026","Pontus et Bithynia","Himmetoglu / Nicaea",361,363,"miliaria",NA,NA,"B(ona) F(ortuna) / d(omino) n(ostro) Fl(avio) Cl(audio) Iuliano / P(io) F(elici) smper / Aug(usto)","Bona Fortuna domino nostro Flavio Claudio Iuliano Pio Felici smper Augusto",NA,"40.241013","30.772871","lapis"
"116","EDCS-05300029","Pontus et Bithynia","Himmetoglu / Nicaea",218,222,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caes(ar) M(arcus) / Aurelus / [[[Antoninus]]] / Pius Fel(ix) I[nv(ictus)] / Aug(ustus) mi(lia) / a Nic[aea] / [","Bona Fortuna Imperator Caesar Marcus Aurelus Antoninus Pius Felix Invictus Augustus milia a Nicaea",NA,"40.241013","30.772871","lapis"
"117","EDCS-70200081","Pontus et Bithynia","Incesu",249,251,"miliaria",NA,NA,"Imp(eratori) Caes(ari) / G(aio!) Messio Quin/to Tra[iano] / [Decio","Imperatori Caesari Gaio Messio Quinto Traiano Decio",NA,"41.1619274","35.3266031","lapis"
"118","EDCS-70200082","Pontus et Bithynia","Incesu",222,222,"miliaria",NA,NA,"Imp(erator) Caes/ar M(arcus) Aur(elius) / Severus / [[[Alexander]]] / Pius Felix / Aug(ustus) p(ontifex) max(imus) / tribunici/ae potesta/tis co(n)s(ul) p(ater) p(atriae) / restituit / per L(ucium) Aproni/um Pium leg(atum) / Aug(usti) pr(o) pr(aetore) mil(ia) / pass(uum) E","Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus pontifex maximus tribuniciae potestatis consul pater patriae restituit per Lucium Apronium Pium legatum Augusti pro praetore milia passuum E",NA,"41.1619274","35.3266031","lapis"
"119","EDCS-64100031","Pontus et Bithynia","Incesu",81,82,"miliaria","tituli operum","tituli sacri","Imp(erator) Domitianus Caesar divi Vespasiani / f(ilius) Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) imp(erator) p(ater) p(atriae) co(n)s(ul) VII d(esignatus) [VIII] / sacerd(os) omn(ium) col(legiorum) p(rinceps) iuvent(utis) / A(ulus) Caesennius Gallus co(n)s(ul) quindecimvir [leg(atus) Aug(usti)] / pr(o) pr(aetore) stravit //","Imperator Domitianus Caesar divi Vespasiani filius Augustus pontifex maximus tribunicia potestate imperator pater patriae consul VII designatus VIII sacerdos omnium collegiorum princeps iuventutis Aulus Caesennius Gallus consul quindecimvir legatus Augusti pro praetore stravit","GR","41.1619274","35.3266031","lapis"
"120","EDCS-41000061","Pontus et Bithynia","Izmit / Nicomedia",NA,NA,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caes(ar) / M(arcus) Aurelius / [","Bona Fortuna Imperator Caesar Marcus Aurelius",NA,"40.765382","29.9406983","lapis"
"121","EDCS-12600001","Pontus et Bithynia","Izmit / Nicomedia",115,116,"miliaria","tituli operum","tituli sacri","Imp(erator) [Caesar] / divi Ne[rvae f(iilius) Nerva] / [Traianus Optimus Aug(ustus)] / [Germanicus Dacicus] / [Parthicus pont(ifex) max(imus) tr(ibunicia) p(otestate) XX] / [imp(erator) XIII co(n)s(ul) VI] / p(ater) p(atriae) viam vetustate / corruptam restituit / a Nicome(dia) I //","Imperator Caesar divi Nervae fiilius Nerva Traianus Optimus Augustus Germanicus Dacicus Parthicus pontifex maximus tribunicia potestate XX imperator XIII consul VI pater patriae viam vetustate corruptam restituit a Nicomedia I","GR","40.765382","29.9406983","lapis"
"122","EDCS-12600002","Pontus et Bithynia","Izmit / Nicomedia",115,116,"miliaria","tituli operum","tituli sacri","Imp(erator) Caesar divi {fi} Ner/vae fi(ilius) Nerva Traianus Opt/mus Aug(ustus) Germanicus Daci/cus Parthicus pontif(e)x maxi/mus trib(unicia) potest(ate) XX imp(erator) XI co(sul) / VI p(ater) p(atriae) viam vetustate cor/ruptam restituit a Nicome/[dia 3] //","Imperator Caesar divi Nervae fiilius Nerva Traianus Optmus Augustus Germanicus Dacicus Parthicus pontifex maximus tribunicia potestate XX imperator XI cosul VI pater patriae viam vetustate corruptam restituit a Nicomedia","GR","40.765382","29.9406983","lapis"
"123","EDCS-12600003","Pontus et Bithynia","Izmit / Nicomedia",197,198,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caesar L(ucius) Septimius Severus / Pius Pertinax Aug{g}(ustus) Arabicus / Adiabenicus Parthicus pontifex / maximus tribuniciae potestatis / VI imperator XI co(n)s(ul) II p(ater) p(atriae) proconsul / et Imp(erator) Caesar M(arcus) Aurelius Antoninus / Aug(ustus) tribuniciae potestatis / [[et Imp(erator)]] P(ublius) Septimius [[[Geta Caesar]]] / restituerunt per Q(uintum) Tine(i)um / Sacerdotem leg(atum) Augg(ustorum) pr(o) praetore / I","Bona Fortuna Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus pontifex maximus tribuniciae potestatis VI imperator XI consul II pater patriae proconsul et Imperator Caesar Marcus Aurelius Antoninus Augustus tribuniciae potestatis et Imperator Publius Septimius Geta Caesar restituerunt per Quintum Tineium Sacerdotem legatum Auggustorum pro praetore I",NA,"40.765382","29.9406983","lapis"
"124","EDCS-05300005","Pontus et Bithynia","Iznik / Nicaea",293,305,"miliaria",NA,NA,"B(ona) F(ortuna) / [Im]p(erator) C(aesar) G(aius!) Aur(elius) Val(erius) / [Dioc]letianus / [P(ius) F(elix) I]nv(ictus) Aug(ustus) et / [Imp(erator) C(aesar)] M(arcus) Aur(elius) Val(erius) / [Maximi]anus / [ab Nice]ae[a] / [VIII]","Bona Fortuna Imperator Caesar Gaius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus ab Niceaea VIII",NA,"40.4303445","29.7223732","lapis"
"125","EDCS-05300014","Pontus et Bithynia","Iznik / Nicaea",218,221,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caesar / [[[M(arcus) Aurel]]ius / [[[Antoninus]]] / Pius Felix / [Invictus Aug(ustus)] / [","Bona Fortuna Imperator Caesar Marcus Aurelius Antoninus Pius Felix Invictus Augustus",NA,"40.4303445","29.7223732","lapis"
"126","EDCS-05300017","Pontus et Bithynia","Iznik / Nicaea",337,340,"miliaria",NA,NA,"[Imp(eratori) Caesari Fl(avio) iuni(ori)] / [Constantino P(io) F(elici) Vic(tori)] / [semper Aug(usto) et Fl(avio)] / [Iul(io) Constanti]/o P(io) F(elici) Vic(tori) semper [Aug(usto) et] / Fl(avio) Iul(io) Constanti P(io) / F(elici) Vic(tori) semper Aug(usto)","Imperatori Caesari Flavio iuniori Constantino Pio Felici Victori semper Augusto et Flavio Iulio Constantio Pio Felici Victori semper Augusto et Flavio Iulio Constanti Pio Felici Victori semper Augusto",NA,"40.4303445","29.7223732","lapis"
"127","EDCS-05300018","Pontus et Bithynia","Iznik / Nicaea",NA,NA,"miliaria",NA,NA,"Valentiniano / et Valenti / PP(iis) FF(elicibus) s(e)mper / Au[gg](ustis)","Valentiniano et Valenti PPiis FFelicibus semper Auggustis",NA,"40.4303445","29.7223732","lapis"
"128","EDCS-05300019","Pontus et Bithynia","Iznik / Nicaea",NA,NA,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) C(aesar) G(aius!) Aur(elius) Val(erius) / Diocletianus / P(ius) F(elix) Inv(ictus) Aug(ustus) et / Imp(erator) C(aesar) M(arcus) Aur(elius) Val(erius) / Maximianus / P(ius) F(elix) Inv(ictus) Aug(ustus) et / Fl(avius) Val(erius) Constantius / et Gal(erius) Val(erius) Ma[x]imianus / nobb(ilissimi) Caesares / a Nicaea mil(ia) XXXX","Bona Fortuna Imperator Caesar Gaius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus Pius Felix Invictus Augustus et Flavius Valerius Constantius et Galerius Valerius Maximianus nobbilissimi Caesares a Nicaea milia XXXX",NA,"40.4303445","29.7223732","lapis"
"129","EDCS-05300020","Pontus et Bithynia","Iznik / Nicaea",364,367,"miliaria",NA,NA,"[V]alentiniano / [et Val]enti / [PP(iis) FF(elicibus?) s]emper / [A]ugg(ustis)","Valentiniano et Valenti PPiis FFelicibus semper Auggustis",NA,"40.4303445","29.7223732","lapis"
"130","EDCS-05300023","Pontus et Bithynia","Iznik / Nicaea",363,364,"miliaria",NA,NA,"B(ona) F(ortuna) / [[[Imp(erator) C(aesar) C(aius) Aur(elius) Val(erius)]]] / [[[Diocletianus P(ius) F(elix) Inv(ictus) Aug(ustus)]]] / [[[et Imp(erator) C(aesar) M(arcus) Aur(elius)]]] / [[[Val(erius) Maximianus]]] / P(ius) F(elix) Inv(ictus) Aug(ustus) / e(t) Fl(avius) Val(erius) Con[stantius] / [et Gal(erius) Val(erius) Maximianus] / nobb(ilissimi) Ca[esares] / [a Nicaea mil(ia) LXVIIII","Bona Fortuna Imperator Caesar Caius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus Pius Felix Invictus Augustus et Flavius Valerius Constantius et Galerius Valerius Maximianus nobbilissimi Caesares a Nicaea milia LXVIIII",NA,"40.4303445","29.7223732","lapis"
"131","EDCS-05300024","Pontus et Bithynia","Iznik / Nicaea",337,340,"miliaria",NA,NA,"[[[Imp(erator) C(aesar) C(aius) Aur(elius)] Val(erius)]] / [[[Diocleti]anus]] / [[[P(ius) F(elix) Inv(ictus) Aug(ustus)] et]] / [[[Imp(erator) C(aesar) M(arcus) Aur(elius)] Val(erius)]] / [[[Maximianus e]t Fl(avius) Val(erius)]] / [[[Constantius","Imperator Caesar Caius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus et Flavius Valerius Constantius",NA,"40.4303445","29.7223732","lapis"
"132","EDCS-05300025","Pontus et Bithynia","Iznik / Nicaea",NA,NA,"miliaria",NA,NA,"[Im]p(eratori) Caes(ari) Fl(avio) / [Co]nstantino P(io) F(elici) / [vic(tori)] semper Aug(usto) / et Fl(avio) Iul[io] / Constantio P(io) F(elici) / vic(tori) semper Aug(usto) et Fl(avio) Iuli[o] / Constanti P(io) F(elici) / [vi]c(tori) semper Aug(usto)","Imperatori Caesari Flavio Constantino Pio Felici victori semper Augusto et Flavio Iulio Constantio Pio Felici victori semper Augusto et Flavio Iulio Constanti Pio Felici victori semper Augusto",NA,"40.4303445","29.7223732","lapis"
"133","EDCS-05300027","Pontus et Bithynia","Iznik / Nicaea",NA,NA,"miliaria",NA,NA,"d(omino) n(ostro?)] / Fl(avio) Ioviano / victori / semper [Aug(usto)]","domino nostro Flavio Ioviano victori semper Augusto",NA,"40.4303445","29.7223732","lapis"
"134","EDCS-05300028","Pontus et Bithynia","Iznik / Nicaea",364,367,"miliaria",NA,NA,"B(ona) F(ortuna) / Valentiniano / et Valenti / PP(iis) FF(elicibus) semper / [Au]gg(ustis)","Bona Fortuna Valentiniano et Valenti PPiis FFelicibus semper Auggustis",NA,"40.4303445","29.7223732","lapis"
"135","EDCS-05300030","Pontus et Bithynia","Iznik / Nicaea",NA,NA,"miliaria",NA,NA,"Imp(erator) Caes(ar) G(aius!) Aur(elius) Val(erius) / Diocletianus / P(ius) F(elix) Inv(ictus) [A]ug(ustus) et / Imp(erator) C(aesar) M(arcus) Aur(elius) Val(erius) / Maximianus / P(ius) F(elix) Inv(ictus) Aug(ustus) et / Fl(avius) Val(erius) Constantius / et Gal(erius) Val(erius) Maximianus / nobb(ilissimi) Caesares / a Nicea mil(ia) XXVI","Imperator Caesar Gaius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus Pius Felix Invictus Augustus et Flavius Valerius Constantius et Galerius Valerius Maximianus nobbilissimi Caesares a Nicea milia XXVI",NA,"40.4303445","29.7223732","lapis"
"136","EDCS-05300031","Pontus et Bithynia","Iznik / Nicaea",NA,NA,"miliaria",NA,NA,"[Im]p(eratoribus) Caess(aribus) Fl(avio) Val(erio) / Constantino P(io) F(elici) / Vic(tori) semper Aug(usto) / et Fl(avio) Iul(io) / Constantio P(io) F(elici) / semper Aug(usto) / et Fl(avio) Iul(io) / Constanti / P(io) F(elici) / semper Aug(usto)","Imperatoribus Caessaribus Flavio Valerio Constantino Pio Felici Victori semper Augusto et Flavio Iulio Constantio Pio Felici semper Augusto et Flavio Iulio Constanti Pio Felici semper Augusto",NA,"40.4303445","29.7223732","lapis"
"137","EDCS-05300032","Pontus et Bithynia","Iznik / Nicaea",251,400,"miliaria",NA,NA,"] nobb(ilissimi?) Caes(ares) [","nobbilissimi Caesares",NA,"40.4303445","29.7223732","lapis"
"138","EDCS-05300033","Pontus et Bithynia","Iznik / Nicaea",337,340,"miliaria",NA,NA,"[I]mp(eratoribus) Caess(aribus) Fl(avio) Val(erio) / Constantino P(io) F(elici) / Vic(tori) semper Aug(usto) / et Fl(avio) Iul(io) / Constantio P(io) F(elici) / Vic(tori) semper Aug(usto) / et Fl(avio) Iul(io) / Constanti P(io) F(elici) / Vic(tori) semper Aug(usto)","Imperatoribus Caessaribus Flavio Valerio Constantino Pio Felici Victori semper Augusto et Flavio Iulio Constantio Pio Felici Victori semper Augusto et Flavio Iulio Constanti Pio Felici Victori semper Augusto",NA,"40.4303445","29.7223732","lapis"
"139","EDCS-05300034","Pontus et Bithynia","Iznik / Nicaea",364,367,"miliaria",NA,NA,"DD(ominis) nn(ostris) / Valentiniano / et Valenti / PP(iis) FF(elicibus) semper / Augg(ustis) [","DDominis nnostris Valentiniano et Valenti PPiis FFelicibus semper Auggustis",NA,"40.4303445","29.7223732","lapis"
"140","EDCS-05300035","Pontus et Bithynia","Iznik / Nicaea",364,367,"miliaria",NA,NA,"[DD(ominis) nn(ostris)] / Valentinian et / Valenti PP(iis) FF(elicibus) / semper / Aug(ustis!) [","DDominis nnostris Valentinian et Valenti PPiis FFelicibus semper Augustis",NA,"40.4303445","29.7223732","lapis"
